classid,image_path,species,genus,family,order,class,image_backup_url
3021850,3021850/bdbf50b038dddbe463f8ae31f3f26dc13017a98e.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/bdbf50b038dddbe463f8ae31f3f26dc13017a98e.jpg
3021850,3021850/51e19440ab4b469daf2c6a1551d9a91caff05807.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/51e19440ab4b469daf2c6a1551d9a91caff05807.jpg
3021850,3021850/d8afdef27564fcba08be07e33e0ba99a24d8b061.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/d8afdef27564fcba08be07e33e0ba99a24d8b061.jpg
3021850,3021850/be977e09d1bc6e6ba1bca6243add37c072e9475a.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/be977e09d1bc6e6ba1bca6243add37c072e9475a.jpg
3021850,3021850/8a8b4f60e8058e176d0adcab2bef3f3056d5b3d5.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/8a8b4f60e8058e176d0adcab2bef3f3056d5b3d5.jpg
3021850,3021850/a39402bbc8a70c2ea5d452bced777c86796e028b.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/a39402bbc8a70c2ea5d452bced777c86796e028b.jpg
3021850,3021850/456c4f7826f31f5e3dcd5482df92ab91de234f64.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/456c4f7826f31f5e3dcd5482df92ab91de234f64.jpg
3021850,3021850/3abcb3a193bafce9f22f42969a105e739d28c19e.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/3abcb3a193bafce9f22f42969a105e739d28c19e.jpg
3021850,3021850/b1a652c1ec366f2cbf86d4ef62d7febedce07a2c.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/b1a652c1ec366f2cbf86d4ef62d7febedce07a2c.jpg
3021850,3021850/0c8439950bf9eb25da6dc1dea3ef56e1dce19a49.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/0c8439950bf9eb25da6dc1dea3ef56e1dce19a49.jpg
3021850,3021850/f78d876132cb22bd3eec4c00c680d12bd8c855aa.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/f78d876132cb22bd3eec4c00c680d12bd8c855aa.jpg
3021850,3021850/f5772e19e78ef61d6c25d5e5359d6c4f77de94c3.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/f5772e19e78ef61d6c25d5e5359d6c4f77de94c3.jpg
3021850,3021850/3db53fb6c8ef3418c24c0bb9a2ce4bd52dc8fb2a.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/3db53fb6c8ef3418c24c0bb9a2ce4bd52dc8fb2a.jpg
3021850,3021850/82aa9cc55c361002a90392fc26b7ab56b126adb7.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/82aa9cc55c361002a90392fc26b7ab56b126adb7.jpg
3021850,3021850/c04b1eb7c9f75d8bfc4ad515cd7983e0b6c44d94.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/c04b1eb7c9f75d8bfc4ad515cd7983e0b6c44d94.jpg
3021850,3021850/d331f1e4de2c748c0c3f9bce876df31e4e7a2251.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/d331f1e4de2c748c0c3f9bce876df31e4e7a2251.jpg
3021850,3021850/23916eb49c29ff81e116a581f49e22756bfae9a5.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/23916eb49c29ff81e116a581f49e22756bfae9a5.jpg
3021850,3021850/e587f6c111b3030f8627472f028f43d2a0c9fbad.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/e587f6c111b3030f8627472f028f43d2a0c9fbad.jpg
3021850,3021850/c91aceee9e68dffb7a98d9b10d2b08c30adfdfc2.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/c91aceee9e68dffb7a98d9b10d2b08c30adfdfc2.jpg
3021850,3021850/89acede26409115172bd9ad3a2dace0b2e53558e.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/89acede26409115172bd9ad3a2dace0b2e53558e.jpg
3021850,3021850/b17593a5142ebcd8d6b953560ea764ba336446a3.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/b17593a5142ebcd8d6b953560ea764ba336446a3.jpg
3021850,3021850/9adb46f2c8fe1e238e5a95078fad7087a9cf61cc.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/9adb46f2c8fe1e238e5a95078fad7087a9cf61cc.jpg
3021850,3021850/a71ae8134898731c7320d4e11917980e33cbd352.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/a71ae8134898731c7320d4e11917980e33cbd352.jpg
3021850,3021850/c76eb83639413dc9f7881bd4a77cd6ae64ea46d3.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/c76eb83639413dc9f7881bd4a77cd6ae64ea46d3.jpg
3021850,3021850/6c353fe896829f5b93fde05c9722c67429503fec.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/6c353fe896829f5b93fde05c9722c67429503fec.jpg
3021850,3021850/d2aa4a3bc64f7a2a0ee2f5a54defc7cef5cdfe6f.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/d2aa4a3bc64f7a2a0ee2f5a54defc7cef5cdfe6f.jpg
3021850,3021850/823e1c0fdcfc124763b539d31b4ac3a05f294c33.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/823e1c0fdcfc124763b539d31b4ac3a05f294c33.jpg
3021850,3021850/56a4aa4fba83321bc48998c8845eb081f756331f.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/56a4aa4fba83321bc48998c8845eb081f756331f.jpg
3021850,3021850/589ff7670bb92ca06b88c5dee53dc6c61ff3ca28.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/589ff7670bb92ca06b88c5dee53dc6c61ff3ca28.jpg
3021850,3021850/b313fdd41b17e8e8c50c95f56f501355f3a1d843.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/b313fdd41b17e8e8c50c95f56f501355f3a1d843.jpg
3021850,3021850/18c0ad5f1fd82059f7f092aef927258fb7a891d4.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/18c0ad5f1fd82059f7f092aef927258fb7a891d4.jpg
3021850,3021850/9961fdbdd38a0185260a9d17c3aabb51acba515f.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/9961fdbdd38a0185260a9d17c3aabb51acba515f.jpg
3021850,3021850/54c8babacc2e2aab72e66a827a158e7636bfd053.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/54c8babacc2e2aab72e66a827a158e7636bfd053.jpg
3021850,3021850/82699293cdad57b2473d8d56eabf692f1fa93bb4.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/82699293cdad57b2473d8d56eabf692f1fa93bb4.jpg
3021850,3021850/f9c010444eb8f1d2d98d4af713b10157ae4b2ca0.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/f9c010444eb8f1d2d98d4af713b10157ae4b2ca0.jpg
3021850,3021850/486a8c9613c5449d981744c1f99e1a3b9fd27cdf.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/486a8c9613c5449d981744c1f99e1a3b9fd27cdf.jpg
3021850,3021850/1d857ac0d6d2648f4d2a47a957767b6d664759f3.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/1d857ac0d6d2648f4d2a47a957767b6d664759f3.jpg
3021850,3021850/c7973df03337be0c4c79b7cf2f909a11e6decfd3.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/c7973df03337be0c4c79b7cf2f909a11e6decfd3.jpg
3021850,3021850/511f08dca3b5f9bb1105179f0fc75e3747f9cbbe.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/511f08dca3b5f9bb1105179f0fc75e3747f9cbbe.jpg
3021850,3021850/86c01190aa72eaa55232319c640d4e565bd11a7a.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/86c01190aa72eaa55232319c640d4e565bd11a7a.jpg
3021850,3021850/46db14dbad26222f463b239e03a46700a21bf14e.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/46db14dbad26222f463b239e03a46700a21bf14e.jpg
3021850,3021850/6dba7d988293cf507c8bcef649bcf89e3934939c.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/6dba7d988293cf507c8bcef649bcf89e3934939c.jpg
3021850,3021850/aa0df73a211b64fe07e8b7dbeaac02672adcf5a6.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/aa0df73a211b64fe07e8b7dbeaac02672adcf5a6.jpg
3021850,3021850/ac5f724f9f15a4d98d7fbb459bdc7856db510c8d.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/ac5f724f9f15a4d98d7fbb459bdc7856db510c8d.jpg
3021850,3021850/32a5237c3985038363b4012e98fd2ef9d664998b.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/32a5237c3985038363b4012e98fd2ef9d664998b.jpg
3021850,3021850/a5569c6267c2637280ba2141dd5189e88a4eeed3.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/a5569c6267c2637280ba2141dd5189e88a4eeed3.jpg
3021850,3021850/231ff417367b0f8773144438f1007e8f74f59c78.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/231ff417367b0f8773144438f1007e8f74f59c78.jpg
3021850,3021850/9bc6ab781d6fd2d575657c1c0a89f294de3fc933.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/9bc6ab781d6fd2d575657c1c0a89f294de3fc933.jpg
3021850,3021850/1c55f482e1966e35d493c814c601aa19790bc046.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/1c55f482e1966e35d493c814c601aa19790bc046.jpg
3021850,3021850/223003c2c6659d025451f8f6ac20c69c0057eed0.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/223003c2c6659d025451f8f6ac20c69c0057eed0.jpg
3021850,3021850/975838be2b5455065a35df67599d97e85ca55dd5.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/975838be2b5455065a35df67599d97e85ca55dd5.jpg
3021850,3021850/e8130a97d01f8cfd3b78709943d27d66ac6a81f7.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/e8130a97d01f8cfd3b78709943d27d66ac6a81f7.jpg
3021850,3021850/74a6abf3d5ec77ab3d8845bf67951e44b57c3c7e.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/74a6abf3d5ec77ab3d8845bf67951e44b57c3c7e.jpg
3021850,3021850/deb4df6be233089a20da728355d1129a352bea90.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/deb4df6be233089a20da728355d1129a352bea90.jpg
3021850,3021850/b7ab95d8a1e85e6e5456388c2121f48dcfcdc560.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/b7ab95d8a1e85e6e5456388c2121f48dcfcdc560.jpg
3021850,3021850/cef6952a3a85f349a47d80ae819b36301bab4eef.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/cef6952a3a85f349a47d80ae819b36301bab4eef.jpg
3021850,3021850/3b7b36909a90fead226c45440538c0ed27c47d24.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/3b7b36909a90fead226c45440538c0ed27c47d24.jpg
3021850,3021850/01bc8052c33681c6fe0de7696fbca29717eb5684.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/01bc8052c33681c6fe0de7696fbca29717eb5684.jpg
3021850,3021850/7dbd81abcd8277b34ee0ec8298cb4fc86dbf0742.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/7dbd81abcd8277b34ee0ec8298cb4fc86dbf0742.jpg
3021850,3021850/53fc68ad356f52511920970ccdb1c4e8a2cfc972.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/53fc68ad356f52511920970ccdb1c4e8a2cfc972.jpg
3021850,3021850/66161e143240c425b3f527f02e3c7f4ea80afe18.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/66161e143240c425b3f527f02e3c7f4ea80afe18.jpg
3021850,3021850/b894fcdd4a58bf6536c96a2651b8e410e7194804.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/b894fcdd4a58bf6536c96a2651b8e410e7194804.jpg
3021850,3021850/102221d700ec287832b9c75ae12aabefc530d8fa.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/102221d700ec287832b9c75ae12aabefc530d8fa.jpg
3021850,3021850/c87d298b0f7aee2e9fea5721e57a220b34cb03a1.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/c87d298b0f7aee2e9fea5721e57a220b34cb03a1.jpg
3021850,3021850/254bcf3ca3b5459b33ce9b13d8130729273bd1fd.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/254bcf3ca3b5459b33ce9b13d8130729273bd1fd.jpg
3021850,3021850/527815131bd04b75eb0a5f7b9de0414cb6a60f6d.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/527815131bd04b75eb0a5f7b9de0414cb6a60f6d.jpg
3021850,3021850/23bcf221ae079ea12dc2ed58dbe4bed838ce8b44.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/23bcf221ae079ea12dc2ed58dbe4bed838ce8b44.jpg
3021850,3021850/a572b3d1a8ad4f1e4f38a8366e78b63010e2ef1c.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/a572b3d1a8ad4f1e4f38a8366e78b63010e2ef1c.jpg
3021850,3021850/96b6fdeb174553b2911c6f7cfeaf18cfe61d1823.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/96b6fdeb174553b2911c6f7cfeaf18cfe61d1823.jpg
3021850,3021850/a42000e2fae83f260590250ce6e500c423f8c971.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/a42000e2fae83f260590250ce6e500c423f8c971.jpg
3021850,3021850/abb2882ca3e81f4e19ce4ded6b2d6907f79f8180.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/abb2882ca3e81f4e19ce4ded6b2d6907f79f8180.jpg
3021850,3021850/a662cdb5e8592014c85e3c39414c5de0ba847076.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/a662cdb5e8592014c85e3c39414c5de0ba847076.jpg
3021850,3021850/999ac7cc6e7283ab0bc3268440ff3b699888c483.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/999ac7cc6e7283ab0bc3268440ff3b699888c483.jpg
3021850,3021850/56fa05f3274d3704c50391e2ad41fdd86f9f2053.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/56fa05f3274d3704c50391e2ad41fdd86f9f2053.jpg
3021850,3021850/417d1c6abb55e936e7cbad1e72a9f4af939a3569.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/417d1c6abb55e936e7cbad1e72a9f4af939a3569.jpg
3021850,3021850/db0d34d8306a1bdffc3ba8adcb9b5973b34e43dc.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/db0d34d8306a1bdffc3ba8adcb9b5973b34e43dc.jpg
3021850,3021850/86dfbfe9466b343a8b2a6fc21233ec94e45d974d.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/86dfbfe9466b343a8b2a6fc21233ec94e45d974d.jpg
3021850,3021850/2c6b6e281da5b215a7bea489aaca86d1c6d8cc21.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/2c6b6e281da5b215a7bea489aaca86d1c6d8cc21.jpg
3021850,3021850/a1e24dd86f12c106320004a66a5b8c1a1c3ad23c.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/a1e24dd86f12c106320004a66a5b8c1a1c3ad23c.jpg
3021850,3021850/d001f8a4f59d4183fc99581beb1a9a916255d204.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/d001f8a4f59d4183fc99581beb1a9a916255d204.jpg
3021850,3021850/e4c5ece3a5ed7cb0de38454357d11d76fa265b48.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/e4c5ece3a5ed7cb0de38454357d11d76fa265b48.jpg
3021850,3021850/d149993f52708fdfb0606d5d8be9bcfaca4d0f7a.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/d149993f52708fdfb0606d5d8be9bcfaca4d0f7a.jpg
3021850,3021850/404296f0b3803462228f3f2995660c58eda88b6e.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/404296f0b3803462228f3f2995660c58eda88b6e.jpg
3021850,3021850/005fc84f69cf15d5de5eaca9e1ba8292c8b4070a.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/005fc84f69cf15d5de5eaca9e1ba8292c8b4070a.jpg
3021850,3021850/e563549261fe29de6f07f403cfea5c0113dd3773.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/e563549261fe29de6f07f403cfea5c0113dd3773.jpg
3021850,3021850/dc7927eda63fc4d4af9c0f5583590d83d7bca091.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/dc7927eda63fc4d4af9c0f5583590d83d7bca091.jpg
3021850,3021850/50134a892613ba10cbfa63aa36dbb81741a4c40a.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/50134a892613ba10cbfa63aa36dbb81741a4c40a.jpg
3021850,3021850/d57711c3994a01337da45008ff81c2db3f946a42.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/d57711c3994a01337da45008ff81c2db3f946a42.jpg
3021850,3021850/527ade92a6a74c38cda2f1935d300ca4167ebdaa.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/527ade92a6a74c38cda2f1935d300ca4167ebdaa.jpg
3021850,3021850/df70445046278a2b2675ccbcff7f15192edd42ec.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/df70445046278a2b2675ccbcff7f15192edd42ec.jpg
3021850,3021850/09d2591e9f3e822a20171d82d41f61cf84c41bf6.jpg,prunus serotina ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3021850/09d2591e9f3e822a20171d82d41f61cf84c41bf6.jpg
3003244,3003244/6848d0eec98558c3fff1dd93e10ad5ce61bf7767.jpg,rosa multiflora thunb.,Rosa,Rosaceae,Rosales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3003244/6848d0eec98558c3fff1dd93e10ad5ce61bf7767.jpg
